"year","site","Date","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","year.count","sin.dist.21.June","cos.dist.21.June","predicted.abnd","predicted.abnd.se"
2017.99,"Shunra East","2017-07-20",29,0.4992119833101589,0.9984239666203178,0.9900000000000091,0.47873384011578846,0.8779600847008882,13.02205019427991,1.58248759138335
2018.02,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.0199999999999818,0.47873384011578846,0.8779600847008882,12.937611022921505,1.559681399498987
2018.05,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.0499999999999545,0.47873384011578846,0.8779600847008882,12.853719382370718,1.5372145690481047
2018.08,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.0799999999999272,0.47873384011578846,0.8779600847008882,12.77037172226129,1.515085602881354
2018.11,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.1099999999999,0.47873384011578846,0.8779600847008882,12.687564515248663,1.4932930401238669
2018.14,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.1400000000001,0.47873384011578846,0.8779600847008882,12.605294256860121,1.4718354553139028
2018.17,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.1700000000000728,0.47873384011578846,0.8779600847008882,12.523557465348937,1.4507114574535989
2018.2,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.2000000000000455,0.47873384011578846,0.8779600847008882,12.442350681543271,1.4299196889636199
2018.23,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.2300000000000182,0.47873384011578846,0.8779600847008882,12.36167046870231,1.4094588245390514
2018.26,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.259999999999991,0.47873384011578846,0.8779600847008882,12.281513412370172,1.3893275698980625
2018.29,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.2899999999999636,0.47873384011578846,0.8779600847008882,12.201876120231397,1.3695246604182483
2018.32,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.3199999999999363,0.47873384011578846,0.8779600847008882,12.122755221967404,1.3500488596543783
2018.35,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.349999999999909,0.47873384011578846,0.8779600847008882,12.044147369113844,1.3308989577314427
2018.38,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.3800000000001091,0.47873384011578846,0.8779600847008882,11.966049234918287,1.31207376960683
